Date/Time,Name,Email,Phone number,Product name,Consent given,Tags,Q1. Bitte gib Feedback ( https://media.videoask.com/transcoded/c6d6b8e6-d6d4-48fb-b789-bf5d756916d2/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6ImM2ZDZiOGU2LWQ2ZDQtNDhmYi1iNzg5LWJmNWQ3NTY5MTZkMiIsImV4cCI6MTc2Mzk3OTcxNX0.lh1n_5lRkgiN0QmQkbRKI0LtwZk70XkUrg2OH5lDFabe76idDHNxkOE2xZBayzmURnGU-YjPvO9dYzhiBB4WYMftubyHGqwBA2yf-XlSXMR8x7emiXB9MiinQVvQ8NLf0hIusQQeL3xLvh0MJtmPjTY0ZwFUM64wNUqJ5V3OPwJhLDePZ9fDz64SmkQwwjdTqJV-1Mr7yFlDLif6NpuAxmserZPrr1UYASUmS52r2x9pIYwrXTL5BpeN2BsfMWPi2SkvS-vdknNyWYFIc87Jbce_ACh10xG59k0ZhDxnCt3T1q-pK26oT96R2hsNbQkHhmtCXZJLZMipwxdb0UveIcHxsnlZNLh-Ieg0X9lKJpkQiZtu1vZXrYullTrqxfdR1OO2Uef-ODfdv96Cf_3ZNW8CoEUjWRj0lvEsYTt1Bd3CEPC3gl1ntP9Tl3dl9cl6zG6ZRb0CAvJa9j-XIVFzaS1LSkhKVKWzv9Tm_SxolpvHevQ4wO30pNG3N7HpcsGUCWqHXLzoA8Qj4W_fCEIyDZjZ7rdUTrNFWd5F64Oj0-o1GifVxyy-3tPlSEYXP6XrJUG9GUU-ciZ1RzhVUXEesz0VHAHSHK2ZAty8wVPy3saoUC8YJ_1gD_LkWMfTOFWXGBX099VrVtiVsU7Lbhn44Uyv6888OXdVmOmiadLAN58 ),Q2. Verbesserung nötig ( https://media.videoask.com/transcoded/8909715e-1c0b-46c2-b3c3-a74cdfd2041d/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6Ijg5MDk3MTVlLTFjMGItNDZjMi1iM2MzLWE3NGNkZmQyMDQxZCIsImV4cCI6MTc2Mzk3OTcxNX0.PtJ_07BDqryefGhQMN2Qezfiy7gYHRA2shKzkqEuTJVsWIQn1dKrKrOi7W7DE92JQCCNN-7BXqv7g22yJK-I8xchhXYjvjV4-8VQVOgRF0EEUhvDZemzj1cLCbrRYnqH9keQxtr3fkTZfG9bH9lA9rSasRxSPRl3IZS4a7a67Pv15pbIPwUh-PgKwVWfezaY8REfLTvNad7aBk_iVYc2L13uXXXyGu5UKck9CGpDPVvFi2POFRekHLe8lgtI1pC0t5jzdI9Jvgi4iVgr-0hrt9tazqooovsxKhep9mkOjxxzlE1oNd3IB-PRein4lMFKhvhNKdePT_KA9QMyTfHHtPyZzKNkHNRS5W9SROUi06f5nmgWmk680yuzfR5fXPHyOXuN4EocKYDbnDKdkrH7TanAvF0QGSnYQZZ7DT8mUFxoDxRA19VodyvENH0gkp1PJqLEGk4m6ZvoI3UbN7rGk0UHemuNml38G-5xDDq_mkSPZx0zb7knp6Yze8drIVES3w-7Cm8gwXIncrFuFOUAArMazeBDY8eX2aK8e13jvB0FLDkFuQ2L-SveyyNO8SXhz1052GSYzHiRUZqAe2FdYtbcQqMneHpblknQpz2cvfZvnV2rBiyvTvwon3XmZUUbNCKDXiQbZzB3DbQze4F33h7z09q-46Ogi3ixU7hCq0c ),Q3. Untitled ( https://media.videoask.com/transcoded/3cc2794e-f515-41b3-b471-709f72fa68ac/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6IjNjYzI3OTRlLWY1MTUtNDFiMy1iNDcxLTcwOWY3MmZhNjhhYyIsImV4cCI6MTc2Mzk3OTcxNX0.ZUOU9Gwa8oRS8YU9EZjGNlQ6CIMypfAlB5ko9rG0C3VQtz1nGiIJ_MVR90H6QQ1VX-gWDRXHlPb0C-8BUM8j8lJeuTFDwnITW0kRmAqpFc3u1x6spkxUjBH_Es0WY071x_evtah9LimHCTBGBrR9nLQANM8WB3yyKXoUbXyD-VPcIJzAfWXJWYQB5Xtk05phqDqV8RUqr0sZapMTYVMO4RE12bhiGv3GDP21jqWIT9UWoNY4e4lBB_psYP1OtRZF20o28Fy3WDmRyzPzqUAgntxOLyp4xrc3oMxFvPP-cU1O-b7d74MeJAmXFGUa0JnZT5buXpGIWUY5TmgNZDhMMs54xR5ewVGSxrqWY9gfF0SWg9mgpW57uWCywuMs1NDGoHn7P_kSIlBY-_O7hBnGT6p1bRSwPRndV8-AP8eACkmAE4UpAhJ_-y1k4NtMl4XBKov0NaP5x_ORf1pJ2hfHZrw5CP_hWy6OvhSGEHdlztCfN7ZqFM9KS2xVkbSfoj0d4_C0N_yaBCcMqS80oqxYgiDV4YjDoRMb3nugzfqY-38vGAnjLIlwY_3IUNA6JgT3EwlWYro2hFgOdB_T0NOfMxzUaejLHuRe7TPLtVF77ht36tc4LQraOz-7gDRpipDNcws0eKh-P6ymftwyulRCiz-S5HiAblnSmpZNmr7Yh9g ),Q4. Untitled ( https://media.videoask.com/transcoded/58fa7212-86c6-4dd2-9ee1-cf2f59b1d2d3/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6IjU4ZmE3MjEyLTg2YzYtNGRkMi05ZWUxLWNmMmY1OWIxZDJkMyIsImV4cCI6MTc2Mzk3OTcxNX0.n2kBKfa-Po0UWip2XkImDRjTYxHeGwql8GTrVRXM7_LOX42nQa87EV8mz8WitGH54Dg8QWisJ_rSIg-r-zmi3NTRv2XCNEnPd5AyiBNq_nz9hWbkx57o2FU72q2jDfnQYSNDyq3Q86zvMnCKxB09wrJnqkgkwlUDl8GFQqpixO7ZrUyZ7YTMfzcLXOS4mLm-AXZ6PrmLF_JSdNx05Fc6npJhuAKfzQkf1mXvCS7lT0b8qiVger1T5NYFLetfOXd10IuxqWymQ91T_ykiShQDu-bDVm_Qdy5vGf-X2x5pxj-fJ2UV5vQnG41DuhTSGewz3vEZ7tdm2oTnaO1vr6tLW73ys4_ltPkZ33UCcgUvR6JH3_QDTH30koCVscUU-qlCXnjLFpilQalHyWoxlsjLmAgjgQelwap2AlhzkvqpQe6zcP_AedAQ4-2q_LA7wOvtPbXM6scTb3VTAVZu0Y-A8k1YqYf4yoaDV3bFPH6o2DZVEtQaVRok7jxwdsbHTha39aFjc7q2DtnCf-oK2nR5yznZF3psNBPKg1D8DWW5Xy2IvuG-FxyvA2SuWxwH1CczTUiGkzokVwjWHjQBtHegB093qD2MgTUC2DKqY3MYkOIX62zSTS-xlH-ptSVPMT1zESjpPGJ4fUbDoZVp-8bDQiVqdejUXU0Rmxtnt1xA2ms ),Q5. Untitled ( https://media.videoask.com/transcoded/11bc703f-9788-433d-beb9-a4b1cf1a3af7/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6IjExYmM3MDNmLTk3ODgtNDMzZC1iZWI5LWE0YjFjZjFhM2FmNyIsImV4cCI6MTc2Mzk3OTcxNX0.Rjas4_nklZIhW84gfF_NwmCQ5OVr3eQD2GIvkJOpnwvxLXin8Ocl_zIoqRhR0u07lbZ9DOAqo_Hmlxs_73aBLYJWbT-E_KflBoFcASyEj6HnJhd2D8kLMu_UJsHR4D9wC2GYHL_xUnUW5GkbhDXUEii7uh9Gm7Z4_uxoH5MYFoeGwIILvQp2kqSnX40CT6XdiWgjy5mmSyzlxS5KkrUVOenTX2YNRxSuj-DEj0EjgjTAg8y8FtKktPHu07lcKfIS2A2rdR5iZLlln5H0uXS4Ki3dreEypikY_8SBcbYEdWqfgKGSlebp1lOk3fWzYHThQvhbISBcnQtcD2zQhm3_zwZBjgj4k4JbNT3GGvRy27cRvAIXcmNe-WLpoFrADcxJxFs0gqsqyQPimmyW2ygDZvfuPipBRbtynO03vlFDWzoyTZruhTryTJJ2fFNmKrjOFNPs907byObGvkEBD6kdxbMcHiOERIR_-ymj0ZId2EKnmysr6uAs2M1GskoqHdCbSPD-gM7feYNsihrSdEocq5l-sRVWDJmG3RMSK4YZcYLC0lCDBG591ImuHCOCKZLGZHCynnUkIC-rIoja3_ORJP0FkUyB69qiT52P6ZXGkpFTZAJtpZUnNVxnjjK8C7wZAXLhHg3_khRE2xfaK0zVQEZru3ZWaAh3MBp7-kolIvo ),Q6. Danke ( https://media.videoask.com/transcoded/9923b63e-7eb3-4398-a54d-05ae0a4592df/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6Ijk5MjNiNjNlLTdlYjMtNDM5OC1hNTRkLTA1YWUwYTQ1OTJkZiIsImV4cCI6MTc2Mzk3OTcxNX0.fBL_hiN-yg181kgvwFvrYNXDOfthkCZKng4O-Awphxod-8vEwK59yAMySe_67XAyTUuWtlxIHC0Pyu_VTVuvK7xOXAIoPRiKEx4rgXKf7o8YatkV6cPTlAYPY32CqSSwruO8HZpxTA3cZ4IP3lshj-H1edBLZ_xi62nAkirfPXoa_Bu7yibDxMl1FtYf2Y9qheJJwLZarTTs2HyEpuTdfcrlr7nf1YdUg1CY1sZS2SlHYESShIWAU8hCub_kbvDSqt1S14zBVBli4xIIN4M13Ymx_AGnpJDUkh0qz903BrLpwI9ivPhqDAYV_W-Ne5N-de3NSth4BKnUFrg6fD1t4z8eSh3CoTzN-Pc6rwTGaCAGenwgyQcAOb-7c0CkcxYxEXXeqMA_v7LRSnvA7BxIgs3T91d4dwmiiSJpxVGz-I5eqaoghLLfMqvF0SHi1cI5EQKLx2bT_HnJnOkAWq4t7qa0TzSQ5TRjalA2C9FvBSX1wDL9BIyaaofIMcz_Uo2xMae5cm-m15TAmWlemHSX0g2YIXkf-Jv6VhIAmJ8TbiaCrTKyyplo00SqU5wP3mnFtqfTbn4xw3t60HdzPZotbSxyn7-DjIXWbdenFCfymqYQsHYYcvBbq7_lJsrtX64ZQ05cSGrjqoFpGs66ttaPVSoDtanjKmQZdS2cSGt1Q6s ),Q7. Verbesserung nötig ( https://media.videoask.com/transcoded/28c9765f-45c2-4a9d-a252-2e5d1395ffd7/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6IjI4Yzk3NjVmLTQ1YzItNGE5ZC1hMjUyLTJlNWQxMzk1ZmZkNyIsImV4cCI6MTc2Mzk3OTcxNX0.BEQtaKJ2v84OY52or1JWos4WPf6F7Ssf0pEoE0Eua-qWS-hwoKa2Wh-kPRIEy_FpjWdcGwxmBZZOXhp_yNq38ZR5KiJGdhlFsCtZiTK5CfVW6gZMVMmormDR77rzAkJrit35MAkA-NejObcbzNn-la5r1Tzh7Y6-SXBWFEysJe0ZRc72sVvp7vndajgCFU5Au49OBIMe321Z1cQ4gddJl9LPKjS2c1LxFJL8ygJDAIVu-toB9X4HGTQReUOl1eVx8lRDA68pJ-SLX4wxmxUcfnv5kF5KU-QjUK1BvC4r4qs146WOu6zB79HNLHatKwMnt8kjplpK4C3yvdMzP_V7Uy4GyE-zHuye1XGO9lia19KhHs9KuVdkSe13cUgJdfP_Y_LdNHlXUwcskPCJc7Nfy8TtiUVOXvdkMr7QonPDnaZRvpQv0IDkH6y5wpg1V4amhIDxo947aLZSzWwFE7s6NaFPhd7sQ32adrEdsQqBS5avLHEDSA8l0aZtbuZa6w8jqtjNTYULWnMwSxomjiWc9yU74YpL9R6VZduaUoa6BFqUKqnL9RQgg-G-T_XKP0toWFPh297hUVgqbdidT54OnNypD-25mdhyIOKQ5GJDayl-eT6npZy2_bal0oWFIJVoIS3rZ_T829gnm3sTIh8uCnSJ_7ldovuz2dR9YzzabYQ ),Q8. Feedback des Veranstalte... ( https://media.videoask.com/transcoded/810a7171-6bb3-48ce-a41b-be9fb1ff4f0b/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6IjgxMGE3MTcxLTZiYjMtNDhjZS1hNDFiLWJlOWZiMWZmNGYwYiIsImV4cCI6MTc2Mzk3OTcxNX0.te9EOBdSE4UyiNqiVqf68jtChiS-M7u_9hmt-jOlk_21IAig0L_SGcSlSEPubcSFLdGLTVdaJxBDk1O1_zk2iTZ__WPR5at5vNiNYmH4vld0OZWS1GKQpHN5wD2GDo-jO6dwI4IMyT30nCVtWMlkgnZCHHgvZS2bFZK801bVvLdOsmXMzRjSyIEnFOEZWtEy5lz_lpMqFko3l00-u-gHzmkyGP-1ZQmeUVLKrMOwoSSEcJ0YGYxhrfHwGK7G9wZCDWgb102caKPoYGbCQtzDXrlUpdhM5N_8dRc3cX1AdSuKTDDXoOiKqDWLzUc-AccVvgephmd2nYNZhdMtaQAMgI5lBrgNBAeS7i8j9rvBWgZvoVlBlF8khIDge5mfnSSEkWl4kdWGesinouSPjRLhbJNj0VM2wcPhW4W4rijpvJL-K6YWvnq4OP9fKtPX9PZ8j6-i3uneXsEW9yJtIZBQLYRtI3Nqk0THPkF_Q2qViZr0m7tEWQNNnHlPLlxhkWJpPrT_BFysMDAZV_HgFXvw-UhKsdZ20VoXu9M9f0Dm7inUs67f7Uy6aOdSVUzbfDD9ALyJrFtJCgAiDZeWlIorJ4jBr5Fc5BcBQu0QNGSY5UAQ43zpVXwoGTC0xls2F6_0_F-bOUeD_H4uIJQaHg_TsZ8vO2IvU4OTHjalRKtQ6bk )
2025-11-15 09:03:18.529795,Anonymous 932,N/A,N/A,N/A,N/A,,[Text Answer] 5,[Text Answer] entspannt,[Text Answer] entspannter,[Text Answer] am besten,[Text Answer] jop,,,
2025-11-15 09:01:12.157541,Anonymous 931,N/A,N/A,N/A,N/A,,[Text Answer] 8,,,,,,,
2025-11-15 09:00:24.320699,Anonymous 930,N/A,N/A,N/A,N/A,,[Text Answer] 10,,[Text Answer] sehr gut,[Text Answer] ja,[Text Answer] ja,,,[Text Answer] liebe es
2025-11-15 08:53:54.637073,Anonymous 929,N/A,N/A,N/A,N/A,,[Text Answer] 5,[Text Answer] Keine ahnung,[Text Answer] Sehr gut,[Text Answer] Ja,[Text Answer] Mussten schnell wo hin,,,
2025-11-15 08:44:24.205483,Anonymous 928,N/A,N/A,N/A,N/A,,[Text Answer] 7,,[Text Answer] Akku stand niedrig,[Text Answer] Ja,[Text Answer] Ja,,[Text Answer] 3 Räder statt 2,
2025-11-15 08:30:00.586880,Anonymous 927,N/A,N/A,N/A,N/A,,[Text Answer] 7,,[Text Answer] Was just okay,[Text Answer] It is higher than lime,[Text Answer] Nothing in particular,,[Text Answer] Less service in my city,
2025-11-15 08:26:59.147772,Anonymous 926,N/A,N/A,N/A,N/A,,[Text Answer] 8,,[Text Answer] Bei der letzten Fahrt konnte ich den Roller nicht aktivieren. Zwei mal fehlgeschlagen. Beim nächsten hat es wieder geklappt. War dankbar dass mir der Betrag für die zwei fehl Versuche direkt automatisch wieder gutgeschrieben wurde,"[Text Answer] Fühle mich beim fahren gestresst, da es sehr schnell teuer wird.",[Text Answer] Aktuell ist Zeus die einzige Option in der Stadt wo ich wohne. Fahrrad mieten ist preislich oft deutlich attraktiver,,"[Text Answer] Es passiert immer mal wieder dass die Roller nicht komplett funktionieren oder beschädigt sind. Z.B. Blinker oder Handy ladeschale defekt, … 
Aber meistens recht zufrieden auch wenn es preislich nicht so attraktiv ist. Daher keine regelmäßige Nutzung.",
2025-11-15 08:26:57.045776,Anonymous 925,N/A,N/A,N/A,N/A,,[Text Answer] 8,,[Text Answer] Gut,[Text Answer] Preus,[Text Answer] H,,[Text Answer] Preis,
2025-11-15 08:13:23.803348,Anonymous 924,N/A,N/A,N/A,N/A,,[Text Answer] 7,,,,,,,
2025-11-15 08:12:06.905159,Anonymous 923,N/A,N/A,N/A,N/A,,[Text Answer] 5,[Text Answer] Oft Scooter defekt,[Text Answer] Nach Aktivierung merkt man erst den Defekt,[Text Answer] Nein,[Text Answer] Ja,,,
2025-11-15 08:09:56.818692,Anonymous 922,N/A,N/A,N/A,N/A,,[Text Answer] 10,,,,,,,
2025-11-15 08:04:33.030460,Anonymous 921,N/A,N/A,N/A,N/A,,[Text Answer] 8,,,,,,,
2025-11-15 07:59:58.892197,Anonymous 920,N/A,N/A,N/A,N/A,,[Text Answer] 5,[Text Answer] Nicht alles perfekt,[Text Answer] .,[Text Answer] .,[Text Answer] .,,,
2025-11-15 07:59:40.743502,Anonymous 919,N/A,N/A,N/A,N/A,,[Text Answer] 10,,,,,,,
2025-11-15 07:57:55.345280,Anonymous 918,N/A,N/A,N/A,N/A,,[Text Answer] 10,,[Text Answer] Der Roller kann halt nur 20 darf aber auch nicht mehr aber bin trotzdem pünktlich zum Training gewesen,[Text Answer] Eigentlich nicht aber ich wollte pünktlich sein,[Text Answer] Ja gibt nur euch in meiner Stadt,,,[Text Answer] Die Roller sind überall und man kann schnell irgendwo hin fahren damit
2025-11-15 07:57:05.996302,Anonymous 917,N/A,N/A,N/A,N/A,,[Text Answer] 8,,,,,,[Text Answer] Technische Probleme damals bei der Fahrt. Das habe ich auch zurückgemeldet. Allerdings ohne Reaktion.,
2025-11-15 07:51:02.483732,Anonymous 916,N/A,N/A,N/A,N/A,,[Text Answer] 4,"[Text Answer] Immer etwas ist los, entweder die Rolle is kapput oder die Akku ist leer",[Text Answer] Hat kein Problem,[Text Answer] Ich finde das bisschen teuer,[Text Answer] Ja weil in Straubing nur gibt’s euch,,,
2025-11-15 07:48:38.809166,Anonymous 915,N/A,N/A,N/A,N/A,,[Text Answer] 8,,"[Text Answer] Ich habe einen guten roller der zufarlessig war, das was besser sein kann ist das sie öfters mal die Zonen mit roller voll macht",[Text Answer] Ja wenn ich die Minuten buchen dann lohnt es sich,[Text Answer] Ja ich fahre mit euch jetzt seit 2 jahre,,[Text Answer] Weil es oft passiert das der roller kaputt ist,
2025-11-15 07:48:03.920998,Anonymous 914,N/A,N/A,N/A,N/A,,[Text Answer] 9,,[Text Answer] Das ich auch Pause machen konnte und einkaufen gehen und dann wieder freischalten,"[Text Answer] Der Preis ist viel zu teuer also ich habe 13.00€ bezahlt für 39 Minuten 



Und Fur den Preis kann ich ganzen Tag fahren mit lime Roller",[Text Answer] Ja,,,[Text Answer] Viele positive Nachrichten
2025-11-15 07:42:11.796179,Anonymous 913,N/A,N/A,N/A,N/A,,[Text Answer] 7,,[Text Answer] 2 von 3 Rollern waren kaputt die ich freigeschaltet habe,[Text Answer] War ok,[Text Answer] Gibt keinen Konkurrenten,,[Text Answer] Zu viele Roller kaputt,
2025-11-15 07:38:05.992440,Anonymous 912,N/A,N/A,N/A,N/A,,[Text Answer] 6,[Text Answer] Weil nicht in jeder Gemeinde  wo man durfshren darf Roller stehen,[Text Answer] Nix,[Text Answer] Ja,[Text Answer] Ja,,,
2025-11-15 07:37:37.330835,Anonymous 911,N/A,N/A,N/A,N/A,,[Text Answer] 7,,"[Text Answer] Gut war die Flexibilität, nicht so toll war dass das abstellen trotz richtiger Zone etwas gedauert hat",[Text Answer] Etwas weniger kosten wäre super aber im Großen und Ganzen war es ok,"[Text Answer] Ja würde ich, weil es schnell und relativ unkompliziert ist",,[Text Answer] Wenig verfügbare geräte,
2025-11-15 07:26:19.723790,Anonymous 910,N/A,N/A,N/A,N/A,,[Text Answer] 8,,[Text Answer] Ok,[Text Answer] Ok,[Text Answer] Ok,,[Text Answer] Nein,
2025-11-15 07:19:19.569485,Anonymous 909,N/A,N/A,N/A,N/A,,[Text Answer] 10,,[Text Answer] Skooter stehen bei meinem zu Hause in der Nähe. Manche Skooter haben fehlende Schutzbleche was bei nasser Straße für eine nasse Hose sorgt,[Text Answer] Mir fehlt der Pass wo ich im Monat 34€ zahle und jeden Tag 2x 30min fahrne kann. Für jemanden der öfter Skooter fährt macht sowas sinn.,[Text Answer] Zeus ist bei mir der einzige Anbieter,,,[Text Answer] Viele Skooter in meiner gegend verfügbar
2025-11-15 07:17:00.530114,Anonymous 908,N/A,N/A,N/A,N/A,,[Text Answer] 8,,[Text Answer] Letzte Fahrt war gut und angenehm jedoch teuer,[Text Answer] Es ist zu teuer,[Text Answer] Ja zeitstress,,[Text Answer] Oft sind Roller kaputt,
2025-11-15 07:15:56.151083,Anonymous 907,N/A,N/A,N/A,N/A,,[Text Answer] 7,,,,,,,
2025-11-15 07:09:33.332869,Anonymous 906,N/A,N/A,N/A,N/A,,[Text Answer] 9,,,,,,,
2025-11-15 07:08:08.014478,Anonymous 905,N/A,N/A,N/A,N/A,,[Text Answer] 7,,[Text Answer] Ja einigermaßen gut hab auch eingeschränkt,[Text Answer] Preis passt eigentlich,[Text Answer] Ja bei uns gibt’s ja keinen anderen Anbieter,,"[Text Answer] Es ist zwar optimal, aber vieles Scooter sind kaputt. Ich hab schon oft gezahlt, obwohl ich nicht mal fahren konnte.",
2025-11-15 07:04:12.839780,Anonymous 904,N/A,N/A,N/A,N/A,,[Text Answer] 10,,[Text Answer] Das ich sofort loslegen konnte und die Bedienung selbsterklärend war,[Text Answer] Es war günstig.,[Text Answer] Ich habe schnell einen Roller gefunden. In meiner Stadt zeigt Zeus gute Präsenz.,,,[Text Answer] Es war unkompliziert sich spontan über die App anzumelden. Es hat keine 5 min gedauert und ich konnte starten.
2025-11-15 06:55:59.591815,Anonymous 903,N/A,N/A,N/A,N/A,,[Text Answer] 2,"[Text Answer] Scooter haben oft defekte, u.B. beschleunigen nicht, usw. Kann man sich nicht drauf verlassen, kaufe mir daher meinen eigenen E-Scooter","[Text Answer] Scooter hat sich nicht abstellen lassen, angeblich in Sperrzone, obwohl dies nicht stimmt.",[Text Answer] Zu teuer,[Text Answer] Kein eigener Scooter dabei gehabt.,,,
2025-11-15 06:52:15.097714,Anonymous 902,N/A,N/A,N/A,N/A,,[Text Answer] 8,,[Text Answer] angenehme fahrt,[Text Answer] ein bisscgen teuer,[Text Answer] ja würde ich,,[Text Answer] manche sind kaputt ansonsten top,
2025-11-15 06:48:59.868813,Anonymous 901,N/A,N/A,N/A,N/A,,[Text Answer] 6,[Text Answer] Should be available in Sandhausen,"[Text Answer] Schon lange her, weil nicht mehr in Sandhausen",[Text Answer] Schon etwas teuer,[Text Answer] Ja schon,,,
2025-11-15 06:33:57.093575,Anonymous 900,N/A,N/A,N/A,N/A,,[Text Answer] 8,,[Text Answer] Sehr gut,[Text Answer] ?,[Text Answer] ?,,"[Text Answer] 1) Scooter oft beschädigt.

2) Abstellen in der Nähe (aber außerhalb) von gesperrten Gebieten oft nicht möglich",
2025-11-15 06:25:41.390525,Anonymous 899,N/A,N/A,N/A,N/A,,[Text Answer] 8,,[Text Answer] War alles in Ordnung,"[Text Answer] Nein, etwas zu teuer meiner Meinung nach",[Text Answer] Ja,,[Text Answer] Viele Roller sind defekt und oft zu wenig in meiner Nähe,
2025-11-15 06:23:27.222094,Anonymous 898,N/A,N/A,N/A,N/A,,[Text Answer] 8,,"[Text Answer] Achten Sie mehr auf unverantwortliche Fahrer, die den Roller beschädigen","[Text Answer] Vielleicht kann der Preis wieder verkürzt werden, um es billiger zu machen",[Text Answer] Manchmal wird der Preis als teurer betrachtet,,[Text Answer] Manchmal gibt es viele Schäden am unkontrollierten Motor,
2025-11-15 06:11:44.141750,Anonymous 897,N/A,N/A,N/A,N/A,,[Text Answer] 8,,[Text Answer] Keine,[Text Answer] Einbischen teuer,[Text Answer] Ich kann mit dem jederzeit fahren,,[Text Answer] Geschwindigkeit,
2025-11-15 06:03:10.449398,Anonymous 896,N/A,N/A,N/A,N/A,,[Text Answer] 5,[Text Answer] Manche sind defekt,[Text Answer] Gut aber Mann muss eine Bremse dazu drücken das das Gas geht und er stoppt dann von selber,[Text Answer] Ja Vieleicht noch ein wenig günstiger,[Text Answer] Ja,,,
2025-11-15 05:56:57.020786,Anonymous 895,N/A,N/A,N/A,N/A,,[Text Answer] 6,[Text Answer] Roller spinnen immer beim abstellen,[Text Answer] Gut Wein alles hat geklappt von aufmachen zum zu machen,[Text Answer] Nein könnte bisschen billiger sein,[Text Answer] Ja,,,
2025-11-15 05:52:04.607000,Anonymous 894,N/A,N/A,N/A,N/A,,[Text Answer] 10,,[Text Answer] Super schnell,[Text Answer] Jaa,[Text Answer] Aufjedenfall,,,[Text Answer] Schnelle Fahrten
2025-11-15 05:49:25.532816,Anonymous 893,N/A,N/A,N/A,N/A,,[Text Answer] 7,,[Text Answer] Der Scooter war voll geladen aber der Hinterreifen war kaputt,[Text Answer] Die Fahrt ist äußerst preiswert,[Text Answer] Ich würde mich wieder für Zeus entscheiden. Der wichtigste Grund ist dass es von Ihnen am meisten Scooter gibt,,[Text Answer] Leider sind die scooter öfters in einem schlechteren Zustand,
2025-11-15 05:38:18.065561,Anonymous 892,N/A,N/A,N/A,N/A,,[Text Answer] 9,,[Text Answer] Das der Roller schnell verbunden wurde und das der Roller Vlt nochmal angeschaut werden sollte Lenker war lose,[Text Answer] Ja,[Text Answer] Ja,,,[Text Answer] Das schnelle verbinden
2025-11-15 05:37:22.764134,Anonymous 891,N/A,N/A,N/A,N/A,,[Text Answer] 7,,,,,,[Text Answer] Die meisten Scooter die ich nutzen möchte haben einen Platten und es befinden sich nur noch selten welche in meiner nähe,
2025-11-15 05:29:45.268458,Anonymous 890,N/A,N/A,N/A,N/A,,[Text Answer] 0,[Text Answer] Anbieten in Biberach,[Text Answer] Kein Roller,[Text Answer] Nein,[Text Answer] Ja wenn vorhanden,,,
2025-11-15 05:12:46.918225,Anonymous 889,N/A,N/A,N/A,N/A,,[Text Answer] 8,,[Text Answer] War alles gut.,[Text Answer] Ja.,[Text Answer] Ja. Es gibt bei uns keinen anderen Anbieter.,,[Text Answer] Finde dreirädrige Scooter nicht so gut. Besser zweirädrige. Sonst alles in Ordnung,
2025-11-15 05:00:06.771706,Anonymous 888,N/A,N/A,N/A,N/A,,[Text Answer] 8,,,,,,[Text Answer] Es stehen auch einige Reparaturzyklen zur Verfügung.,
2025-11-15 05:00:03.248158,Anonymous 887,N/A,N/A,N/A,N/A,,[Text Answer] 3,"[Text Answer] Hinterreifen sind oft kaputt, Scooter haben oft nicht die Leistung die sie angeben(können oft nicht die Entfernung fahren die in der App angegeben sind)","[Text Answer] Letzte Fahrt war perfekt, was aber sehr selten ist",[Text Answer] Fahr preis ist akzeptabel,"[Text Answer] Ja, da es kaum andere Anbieter gibt und die Scooter überall stehen",,,
2025-11-15 04:44:45.788605,Anonymous 886,N/A,N/A,N/A,N/A,,[Text Answer] 5,[Text Answer] Es gibt viele kaputte Roller und es sind nicht immer welche in der Nähe verfügbar.,[Text Answer] Keine Ahnung.,[Text Answer] Keine Ahnung.,[Text Answer] Keine Ahnung.,,,
2025-11-15 04:42:45.412871,Anonymous 885,N/A,N/A,N/A,N/A,,[Text Answer] 0,,,,,,,
2025-11-15 04:40:10.881196,Anonymous 884,N/A,N/A,N/A,N/A,,[Text Answer] 10,,,,,,,[Text Answer] Super
2025-11-15 04:35:38.839167,Anonymous 883,N/A,N/A,N/A,N/A,,[Text Answer] 9,,"[Text Answer] Ganz gut, nur war mein roller etwas kaputt und hat nach links gezogen",[Text Answer] Jq,"[Text Answer] Wenns nicht anders geht, is teuer und hab kein geld",,,[Text Answer] Schnell von einem zum andern ort zu kommen
2025-11-15 04:29:12.632107,Anonymous 882,N/A,N/A,N/A,N/A,,[Text Answer] 8,,,,,,,
